batch=431951 checked=14256523182080 peak_steps=595 suspects=0 gpu=68% temp=71C elapsed=40.4
batch=432001 checked=14257362042880 peak_steps=595 suspects=0 gpu=74% temp=71C elapsed=40.7
batch=432051 checked=14258200903680 peak_steps=595 suspects=0 gpu=70% temp=71C elapsed=41.0
batch=432101 checked=14259039764480 peak_steps=595 suspects=0 gpu=72% temp=71C elapsed=41.3
batch=432151 checked=14259878625280 peak_steps=595 suspects=0 gpu=72% temp=71C elapsed=41.6
batch=432201 checked=14260717486080 peak_steps=595 suspects=0 gpu=74% temp=71C elapsed=41.9
batch=432251 checked=14261556346880 peak_steps=595 suspects=0 gpu=74% temp=71C elapsed=42.2
batch=432301 checked=14262395207680 peak_steps=595 suspects=0 gpu=71% temp=71C elapsed=42.5
batch=432351 checked=14263234068480 peak_steps=595 suspects=0 gpu=75% temp=71C elapsed=42.8
batch=432401 checked=14264072929280 peak_steps=595 suspects=0 gpu=71% temp=71C elapsed=43.1
batch=432451 checked=14264911790080 peak_steps=595 suspects=0 gpu=72% temp=71C elapsed=43.4
batch=432501 checked=14265750650880 peak_steps=595 suspects=0 gpu=73% temp=71C elapsed=43.8
batch=432551 checked=14266589511680 peak_steps=595 suspects=0 gpu=71% temp=71C elapsed=44.1
batch=432601 checked=14267428372480 peak_steps=595 suspects=0 gpu=71% temp=71C elapsed=44.4
batch=432651 checked=14268267233280 peak_steps=595 suspects=0 gpu=71% temp=71C elapsed=44.7
batch=432701 checked=14269106094080 peak_steps=595 suspects=0 gpu=70% temp=71C elapsed=45.0
batch=432751 checked=14269944954880 peak_steps=595 suspects=0 gpu=68% temp=71C elapsed=45.3
batch=432801 checked=14270783815680 peak_steps=595 suspects=0 gpu=68% temp=71C elapsed=45.6
batch=432851 checked=14271622676480 peak_steps=595 suspects=0 gpu=69% temp=71C elapsed=45.9
batch=432901 checked=14272461537280 peak_steps=595 suspects=0 gpu=67% temp=71C elapsed=46.2
batch=432951 checked=14273300398080 peak_steps=595 suspects=0 gpu=71% temp=71C elapsed=46.6
batch=433001 checked=14274139258880 peak_steps=595 suspects=0 gpu=69% temp=71C elapsed=46.9
batch=433051 checked=14274978119680 peak_steps=595 suspects=0 gpu=65% temp=71C elapsed=47.2
batch=433101 checked=14275816980480 peak_steps=595 suspects=0 gpu=65% temp=71C elapsed=47.5
batch=433151 checked=14276655841280 peak_steps=595 suspects=0 gpu=73% temp=71C elapsed=47.8
batch=433201 checked=14277494702080 peak_steps=595 suspects=0 gpu=70% temp=72C elapsed=48.1
batch=433251 checked=14278333562880 peak_steps=595 suspects=0 gpu=70% temp=71C elapsed=48.4
batch=433301 checked=14279172423680 peak_steps=595 suspects=0 gpu=71% temp=71C elapsed=48.7
batch=433351 checked=14280011284480 peak_steps=595 suspects=0 gpu=71% temp=72C elapsed=49.0
batch=433401 checked=14280850145280 peak_steps=595 suspects=0 gpu=68% temp=72C elapsed=49.4
batch=433451 checked=14281689006080 peak_steps=595 suspects=0 gpu=72% temp=72C elapsed=49.7
batch=433501 checked=14282527866880 peak_steps=595 suspects=0 gpu=64% temp=71C elapsed=50.0
batch=433551 checked=14283366727680 peak_steps=595 suspects=0 gpu=72% temp=71C elapsed=50.4
batch=433601 checked=14284205588480 peak_steps=595 suspects=0 gpu=66% temp=72C elapsed=50.7
batch=433651 checked=14285044449280 peak_steps=595 suspects=0 gpu=70% temp=72C elapsed=51.0
batch=433701 checked=14285883310080 peak_steps=595 suspects=0 gpu=78% temp=72C elapsed=51.3
batch=433751 checked=14286722170880 peak_steps=667 suspects=0 gpu=66% temp=72C elapsed=51.6
batch=433801 checked=14287561031680 peak_steps=667 suspects=0 gpu=69% temp=72C elapsed=51.9
batch=433851 checked=14288399892480 peak_steps=667 suspects=0 gpu=72% temp=72C elapsed=52.2
batch=433901 checked=14289238753280 peak_steps=667 suspects=0 gpu=75% temp=72C elapsed=52.5
batch=433951 checked=14290077614080 peak_steps=667 suspects=0 gpu=76% temp=72C elapsed=52.8
batch=434001 checked=14290916474880 peak_steps=667 suspects=0 gpu=65% temp=72C elapsed=53.2
batch=434051 checked=14291755335680 peak_steps=667 suspects=0 gpu=75% temp=72C elapsed=53.5
batch=434101 checked=14292594196480 peak_steps=667 suspects=0 gpu=66% temp=72C elapsed=53.8
batch=434151 checked=14293433057280 peak_steps=667 suspects=0 gpu=71% temp=72C elapsed=54.1
batch=434201 checked=14294271918080 peak_steps=667 suspects=0 gpu=75% temp=72C elapsed=54.4
batch=434251 checked=14295110778880 peak_steps=667 suspects=0 gpu=67% temp=72C elapsed=54.7
batch=434301 checked=14295949639680 peak_steps=667 suspects=0 gpu=73% temp=72C elapsed=55.0
batch=434351 checked=14296788500480 peak_steps=667 suspects=0 gpu=70% temp=72C elapsed=55.4
batch=434401 checked=14297627361280 peak_steps=667 suspects=0 gpu=73% temp=72C elapsed=55.7
batch=434451 checked=14298466222080 peak_steps=667 suspects=0 gpu=77% temp=72C elapsed=56.0
batch=434501 checked=14299305082880 peak_steps=667 suspects=0 gpu=69% temp=72C elapsed=56.3
batch=434551 checked=14300143943680 peak_steps=667 suspects=0 gpu=62% temp=72C elapsed=56.6
batch=434601 checked=14300982804480 peak_steps=667 suspects=0 gpu=70% temp=72C elapsed=56.9
batch=434651 checked=14301821665280 peak_steps=667 suspects=0 gpu=74% temp=72C elapsed=57.2
batch=434701 checked=14302660526080 peak_steps=667 suspects=0 gpu=77% temp=72C elapsed=57.5
batch=434751 checked=14303499386880 peak_steps=667 suspects=0 gpu=73% temp=72C elapsed=57.8
batch=434801 checked=14304338247680 peak_steps=667 suspects=0 gpu=68% temp=72C elapsed=58.1
batch=434851 checked=14305177108480 peak_steps=667 suspects=0 gpu=79% temp=72C elapsed=58.4
batch=434901 checked=14306015969280 peak_steps=667 suspects=0 gpu=69% temp=72C elapsed=58.7
batch=434951 checked=14306854830080 peak_steps=667 suspects=0 gpu=66% temp=72C elapsed=59.1
batch=435001 checked=14307693690880 peak_steps=667 suspects=0 gpu=70% temp=72C elapsed=59.4
batch=435051 checked=14308532551680 peak_steps=667 suspects=0 gpu=68% temp=72C elapsed=59.7
batch=435101 checked=14309371412480 peak_steps=667 suspects=0 gpu=77% temp=72C elapsed=60.0
batch=435151 checked=14310210273280 peak_steps=667 suspects=0 gpu=70% temp=72C elapsed=60.3
batch=435201 checked=14311049134080 peak_steps=667 suspects=0 gpu=67% temp=72C elapsed=60.6
batch=435251 checked=14311887994880 peak_steps=667 suspects=0 gpu=75% temp=72C elapsed=60.9
batch=435301 checked=14312726855680 peak_steps=667 suspects=0 gpu=73% temp=72C elapsed=61.2
batch=435351 checked=14313565716480 peak_steps=667 suspects=0 gpu=68% temp=72C elapsed=61.5
batch=435401 checked=14314404577280 peak_steps=667 suspects=0 gpu=72% temp=72C elapsed=61.8
batch=435451 checked=14315243438080 peak_steps=667 suspects=0 gpu=71% temp=72C elapsed=62.1
batch=435501 checked=14316082298880 peak_steps=667 suspects=0 gpu=77% temp=72C elapsed=62.4
batch=435551 checked=14316921159680 peak_steps=667 suspects=0 gpu=63% temp=72C elapsed=62.7
batch=435601 checked=14317760020480 peak_steps=667 suspects=0 gpu=67% temp=72C elapsed=63.0
batch=435651 checked=14318598881280 peak_steps=667 suspects=0 gpu=72% temp=72C elapsed=63.3
batch=435701 checked=14319437742080 peak_steps=667 suspects=0 gpu=66% temp=72C elapsed=63.6
batch=435751 checked=14320276602880 peak_steps=667 suspects=0 gpu=71% temp=72C elapsed=63.9
batch=435801 checked=14321115463680 peak_steps=667 suspects=0 gpu=76% temp=72C elapsed=64.2
batch=435851 checked=14321954324480 peak_steps=667 suspects=0 gpu=72% temp=72C elapsed=64.5
batch=435901 checked=14322793185280 peak_steps=667 suspects=0 gpu=66% temp=72C elapsed=64.8
batch=435951 checked=14323632046080 peak_steps=667 suspects=0 gpu=69% temp=72C elapsed=65.1
batch=436001 checked=14324470906880 peak_steps=667 suspects=0 gpu=73% temp=73C elapsed=65.4
batch=436051 checked=14325309767680 peak_steps=667 suspects=0 gpu=71% temp=73C elapsed=65.8
batch=436101 checked=14326148628480 peak_steps=667 suspects=0 gpu=76% temp=73C elapsed=66.0
batch=436151 checked=14326987489280 peak_steps=667 suspects=0 gpu=69% temp=72C elapsed=66.4
batch=436201 checked=14327826350080 peak_steps=667 suspects=0 gpu=71% temp=73C elapsed=66.7
batch=436251 checked=14328665210880 peak_steps=667 suspects=0 gpu=62% temp=72C elapsed=67.0
batch=436301 checked=14329504071680 peak_steps=667 suspects=0 gpu=75% temp=72C elapsed=67.3
batch=436351 checked=14330342932480 peak_steps=667 suspects=0 gpu=69% temp=72C elapsed=67.6
batch=436401 checked=14331181793280 peak_steps=667 suspects=0 gpu=66% temp=72C elapsed=67.9
batch=436451 checked=14332020654080 peak_steps=667 suspects=0 gpu=66% temp=72C elapsed=68.2
batch=436501 checked=14332859514880 peak_steps=667 suspects=0 gpu=76% temp=72C elapsed=68.5
batch=436551 checked=14333698375680 peak_steps=667 suspects=0 gpu=73% temp=73C elapsed=68.8
batch=436601 checked=14334537236480 peak_steps=667 suspects=0 gpu=79% temp=73C elapsed=69.1
batch=436651 checked=14335376097280 peak_steps=667 suspects=0 gpu=72% temp=73C elapsed=69.4
batch=436701 checked=14336214958080 peak_steps=667 suspects=0 gpu=72% temp=73C elapsed=69.7
batch=436751 checked=14337053818880 peak_steps=667 suspects=0 gpu=68% temp=73C elapsed=70.0
batch=436801 checked=14337892679680 peak_steps=667 suspects=0 gpu=76% temp=72C elapsed=70.3
batch=436851 checked=14338731540480 peak_steps=667 suspects=0 gpu=71% temp=73C elapsed=70.6
batch=436901 checked=14339570401280 peak_steps=667 suspects=0 gpu=72% temp=72C elapsed=70.9
batch=436951 checked=14340409262080 peak_steps=667 suspects=0 gpu=66% temp=72C elapsed=71.3
batch=437001 checked=14341248122880 peak_steps=667 suspects=0 gpu=77% temp=72C elapsed=71.6
batch=437051 checked=14342086983680 peak_steps=667 suspects=0 gpu=64% temp=73C elapsed=71.8
batch=437101 checked=14342925844480 peak_steps=667 suspects=0 gpu=74% temp=72C elapsed=72.1
batch=437151 checked=14343764705280 peak_steps=667 suspects=0 gpu=70% temp=72C elapsed=72.4
batch=437201 checked=14344603566080 peak_steps=667 suspects=0 gpu=71% temp=72C elapsed=72.7
batch=437251 checked=14345442426880 peak_steps=667 suspects=0 gpu=78% temp=73C elapsed=73.1
batch=437301 checked=14346281287680 peak_steps=667 suspects=0 gpu=67% temp=72C elapsed=73.4
batch=437351 checked=14347120148480 peak_steps=667 suspects=0 gpu=67% temp=72C elapsed=73.7
batch=437401 checked=14347959009280 peak_steps=667 suspects=0 gpu=70% temp=72C elapsed=74.1
batch=437451 checked=14348797870080 peak_steps=667 suspects=0 gpu=76% temp=72C elapsed=74.4
batch=437501 checked=14349636730880 peak_steps=667 suspects=0 gpu=69% temp=73C elapsed=74.7
batch=437551 checked=14350475591680 peak_steps=667 suspects=0 gpu=69% temp=73C elapsed=75.0
batch=437601 checked=14351314452480 peak_steps=667 suspects=0 gpu=62% temp=73C elapsed=75.3
batch=437651 checked=14352153313280 peak_steps=667 suspects=0 gpu=62% temp=72C elapsed=75.7
batch=437701 checked=14352992174080 peak_steps=667 suspects=0 gpu=71% temp=72C elapsed=76.0
batch=437751 checked=14353831034880 peak_steps=667 suspects=0 gpu=71% temp=73C elapsed=76.3
batch=437801 checked=14354669895680 peak_steps=667 suspects=0 gpu=72% temp=73C elapsed=76.6
batch=437851 checked=14355508756480 peak_steps=667 suspects=0 gpu=74% temp=73C elapsed=76.9
batch=437901 checked=14356347617280 peak_steps=667 suspects=0 gpu=73% temp=73C elapsed=77.2
batch=437951 checked=14357186478080 peak_steps=667 suspects=0 gpu=71% temp=73C elapsed=77.5
batch=438001 checked=14358025338880 peak_steps=667 suspects=0 gpu=72% temp=73C elapsed=77.8
batch=438051 checked=14358864199680 peak_steps=667 suspects=0 gpu=72% temp=73C elapsed=78.1
batch=438051 checked=14358880976896 peak_steps=334 suspects=0 gpu=7% temp=54C elapsed=0.0
batch=438101 checked=14359719837696 peak_steps=451 suspects=0 gpu=75% temp=54C elapsed=0.3
batch=438151 checked=14360558698496 peak_steps=451 suspects=0 gpu=68% temp=54C elapsed=0.6
batch=438201 checked=14361397559296 peak_steps=460 suspects=0 gpu=74% temp=58C elapsed=0.9
batch=438251 checked=14362236420096 peak_steps=460 suspects=0 gpu=68% temp=58C elapsed=1.2
batch=438301 checked=14363075280896 peak_steps=460 suspects=0 gpu=72% temp=59C elapsed=1.4
batch=438351 checked=14363914141696 peak_steps=460 suspects=0 gpu=74% temp=59C elapsed=1.7
batch=438401 checked=14364753002496 peak_steps=478 suspects=0 gpu=70% temp=60C elapsed=2.0
batch=438451 checked=14365591863296 peak_steps=478 suspects=0 gpu=57% temp=59C elapsed=2.3
batch=438501 checked=14366430724096 peak_steps=478 suspects=0 gpu=58% temp=59C elapsed=2.7
batch=438551 checked=14367269584896 peak_steps=478 suspects=0 gpu=56% temp=60C elapsed=3.0
batch=438601 checked=14368108445696 peak_steps=478 suspects=0 gpu=65% temp=60C elapsed=3.3
batch=438651 checked=14368947306496 peak_steps=478 suspects=0 gpu=65% temp=60C elapsed=3.6
batch=438701 checked=14369786167296 peak_steps=478 suspects=0 gpu=63% temp=60C elapsed=3.9
batch=438751 checked=14370625028096 peak_steps=478 suspects=0 gpu=62% temp=60C elapsed=4.2
batch=438801 checked=14371463888896 peak_steps=478 suspects=0 gpu=60% temp=60C elapsed=4.5
batch=438851 checked=14372302749696 peak_steps=478 suspects=0 gpu=59% temp=60C elapsed=4.9
batch=438901 checked=14373141610496 peak_steps=478 suspects=0 gpu=51% temp=60C elapsed=5.2
batch=438951 checked=14373980471296 peak_steps=478 suspects=0 gpu=61% temp=60C elapsed=5.5
batch=439001 checked=14374819332096 peak_steps=478 suspects=0 gpu=65% temp=61C elapsed=5.8
batch=439051 checked=14375658192896 peak_steps=478 suspects=0 gpu=56% temp=61C elapsed=6.2
batch=439101 checked=14376497053696 peak_steps=478 suspects=0 gpu=54% temp=61C elapsed=6.5
batch=439151 checked=14377335914496 peak_steps=478 suspects=0 gpu=61% temp=61C elapsed=6.8
batch=439201 checked=14378174775296 peak_steps=487 suspects=0 gpu=64% temp=61C elapsed=7.1
batch=439251 checked=14379013636096 peak_steps=487 suspects=0 gpu=60% temp=61C elapsed=7.4
batch=439301 checked=14379852496896 peak_steps=496 suspects=0 gpu=60% temp=61C elapsed=7.8
batch=439351 checked=14380691357696 peak_steps=496 suspects=0 gpu=61% temp=61C elapsed=8.1
batch=439401 checked=14381530218496 peak_steps=514 suspects=0 gpu=60% temp=61C elapsed=8.4
batch=439451 checked=14382369079296 peak_steps=514 suspects=0 gpu=61% temp=61C elapsed=8.7
batch=439501 checked=14383207940096 peak_steps=514 suspects=0 gpu=57% temp=61C elapsed=9.0
batch=439551 checked=14384046800896 peak_steps=514 suspects=0 gpu=68% temp=62C elapsed=9.3
batch=439601 checked=14384885661696 peak_steps=514 suspects=0 gpu=64% temp=62C elapsed=9.6
batch=439651 checked=14385724522496 peak_steps=514 suspects=0 gpu=71% temp=62C elapsed=9.9
batch=439701 checked=14386563383296 peak_steps=514 suspects=0 gpu=72% temp=62C elapsed=10.2
batch=439751 checked=14387402244096 peak_steps=514 suspects=0 gpu=62% temp=62C elapsed=10.5
batch=439801 checked=14388241104896 peak_steps=514 suspects=0 gpu=67% temp=62C elapsed=10.8
batch=439851 checked=14389079965696 peak_steps=514 suspects=0 gpu=60% temp=62C elapsed=11.1
batch=439901 checked=14389918826496 peak_steps=514 suspects=0 gpu=60% temp=62C elapsed=11.4
batch=439951 checked=14390757687296 peak_steps=514 suspects=0 gpu=75% temp=62C elapsed=11.7
batch=440001 checked=14391596548096 peak_steps=514 suspects=0 gpu=60% temp=62C elapsed=12.0
batch=440051 checked=14392435408896 peak_steps=514 suspects=0 gpu=63% temp=62C elapsed=12.3
batch=440101 checked=14393274269696 peak_steps=514 suspects=0 gpu=64% temp=62C elapsed=12.7
batch=440151 checked=14394113130496 peak_steps=514 suspects=0 gpu=65% temp=62C elapsed=13.0
batch=440201 checked=14394951991296 peak_steps=514 suspects=0 gpu=59% temp=62C elapsed=13.3
batch=440251 checked=14395790852096 peak_steps=514 suspects=0 gpu=68% temp=62C elapsed=13.6
batch=440301 checked=14396629712896 peak_steps=514 suspects=0 gpu=55% temp=63C elapsed=13.9
batch=440351 checked=14397468573696 peak_steps=514 suspects=0 gpu=57% temp=62C elapsed=14.3
batch=440401 checked=14398307434496 peak_steps=514 suspects=0 gpu=60% temp=62C elapsed=14.6
batch=440451 checked=14399146295296 peak_steps=514 suspects=0 gpu=62% temp=63C elapsed=14.9
batch=440501 checked=14399985156096 peak_steps=541 suspects=0 gpu=71% temp=63C elapsed=15.2
batch=440551 checked=14400824016896 peak_steps=541 suspects=0 gpu=68% temp=63C elapsed=15.5
batch=440601 checked=14401662877696 peak_steps=541 suspects=0 gpu=76% temp=63C elapsed=15.8
batch=440651 checked=14402501738496 peak_steps=541 suspects=0 gpu=71% temp=63C elapsed=16.1
batch=440701 checked=14403340599296 peak_steps=541 suspects=0 gpu=75% temp=63C elapsed=16.4
batch=440751 checked=14404179460096 peak_steps=541 suspects=0 gpu=75% temp=63C elapsed=16.7
batch=440801 checked=14405018320896 peak_steps=541 suspects=0 gpu=72% temp=63C elapsed=17.0
batch=440851 checked=14405857181696 peak_steps=541 suspects=0 gpu=75% temp=64C elapsed=17.3
batch=440901 checked=14406696042496 peak_steps=541 suspects=0 gpu=59% temp=63C elapsed=17.6
batch=440951 checked=14407534903296 peak_steps=541 suspects=0 gpu=77% temp=63C elapsed=17.9
batch=441001 checked=14408373764096 peak_steps=541 suspects=0 gpu=64% temp=63C elapsed=18.2
batch=441051 checked=14409212624896 peak_steps=541 suspects=0 gpu=64% temp=64C elapsed=18.6
batch=441101 checked=14410051485696 peak_steps=541 suspects=0 gpu=74% temp=64C elapsed=18.9
batch=441151 checked=14410890346496 peak_steps=541 suspects=0 gpu=72% temp=64C elapsed=19.2
batch=441201 checked=14411729207296 peak_steps=541 suspects=0 gpu=76% temp=64C elapsed=19.5
batch=441251 checked=14412568068096 peak_steps=541 suspects=0 gpu=74% temp=64C elapsed=19.8
batch=441301 checked=14413406928896 peak_steps=541 suspects=0 gpu=68% temp=64C elapsed=20.1
batch=441351 checked=14414245789696 peak_steps=541 suspects=0 gpu=72% temp=64C elapsed=20.4
batch=441401 checked=14415084650496 peak_steps=541 suspects=0 gpu=76% temp=64C elapsed=20.7
batch=441451 checked=14415923511296 peak_steps=541 suspects=0 gpu=69% temp=64C elapsed=21.0
batch=441501 checked=14416762372096 peak_steps=541 suspects=0 gpu=69% temp=64C elapsed=21.3
batch=441551 checked=14417601232896 peak_steps=541 suspects=0 gpu=75% temp=64C elapsed=21.6
batch=441601 checked=14418440093696 peak_steps=541 suspects=0 gpu=71% temp=64C elapsed=21.9
batch=441651 checked=14419278954496 peak_steps=541 suspects=0 gpu=74% temp=65C elapsed=22.2
batch=441701 checked=14420117815296 peak_steps=541 suspects=0 gpu=63% temp=65C elapsed=22.6
batch=441751 checked=14420956676096 peak_steps=541 suspects=0 gpu=74% temp=64C elapsed=22.9
batch=441801 checked=14421795536896 peak_steps=541 suspects=0 gpu=71% temp=64C elapsed=23.2
batch=441851 checked=14422634397696 peak_steps=541 suspects=0 gpu=73% temp=65C elapsed=23.5
batch=441901 checked=14423473258496 peak_steps=541 suspects=0 gpu=70% temp=65C elapsed=23.8
batch=441951 checked=14424312119296 peak_steps=541 suspects=0 gpu=67% temp=65C elapsed=24.1
batch=442001 checked=14425150980096 peak_steps=541 suspects=0 gpu=53% temp=65C elapsed=24.4
batch=442051 checked=14425989840896 peak_steps=541 suspects=0 gpu=75% temp=65C elapsed=24.7
batch=442101 checked=14426828701696 peak_steps=541 suspects=0 gpu=77% temp=65C elapsed=25.0
batch=442151 checked=14427667562496 peak_steps=541 suspects=0 gpu=67% temp=65C elapsed=25.3
batch=442201 checked=14428506423296 peak_steps=541 suspects=0 gpu=74% temp=65C elapsed=25.6
batch=442251 checked=14429345284096 peak_steps=541 suspects=0 gpu=74% temp=65C elapsed=25.9
batch=442301 checked=14430184144896 peak_steps=541 suspects=0 gpu=72% temp=65C elapsed=26.2
batch=442351 checked=14431023005696 peak_steps=541 suspects=0 gpu=73% temp=65C elapsed=26.5
batch=442401 checked=14431861866496 peak_steps=541 suspects=0 gpu=71% temp=66C elapsed=26.8
batch=442451 checked=14432700727296 peak_steps=541 suspects=0 gpu=67% temp=66C elapsed=27.2
batch=442501 checked=14433539588096 peak_steps=541 suspects=0 gpu=66% temp=65C elapsed=27.5
batch=442551 checked=14434378448896 peak_steps=541 suspects=0 gpu=69% temp=66C elapsed=27.8
batch=442601 checked=14435217309696 peak_steps=541 suspects=0 gpu=76% temp=66C elapsed=28.1
batch=442651 checked=14436056170496 peak_steps=541 suspects=0 gpu=77% temp=66C elapsed=28.4
batch=442701 checked=14436895031296 peak_steps=541 suspects=0 gpu=74% temp=66C elapsed=28.7
batch=442751 checked=14437733892096 peak_steps=541 suspects=0 gpu=66% temp=66C elapsed=29.0
batch=442801 checked=14438572752896 peak_steps=541 suspects=0 gpu=71% temp=66C elapsed=29.3
batch=442851 checked=14439411613696 peak_steps=541 suspects=0 gpu=71% temp=66C elapsed=29.6
batch=442901 checked=14440250474496 peak_steps=541 suspects=0 gpu=74% temp=66C elapsed=29.9
batch=442951 checked=14441089335296 peak_steps=541 suspects=0 gpu=74% temp=66C elapsed=30.2
batch=443001 checked=14441928196096 peak_steps=541 suspects=0 gpu=73% temp=66C elapsed=30.5
batch=443051 checked=14442767056896 peak_steps=541 suspects=0 gpu=69% temp=67C elapsed=30.8
batch=443101 checked=14443605917696 peak_steps=541 suspects=0 gpu=70% temp=66C elapsed=31.2
batch=443151 checked=14444444778496 peak_steps=541 suspects=0 gpu=75% temp=66C elapsed=31.5
batch=443201 checked=14445283639296 peak_steps=541 suspects=0 gpu=78% temp=67C elapsed=31.8
batch=443251 checked=14446122500096 peak_steps=541 suspects=0 gpu=70% temp=66C elapsed=32.1
batch=443301 checked=14446961360896 peak_steps=541 suspects=0 gpu=66% temp=66C elapsed=32.5
batch=443301 checked=14447028469760 peak_steps=379 suspects=0 gpu=42% temp=57C elapsed=0.0
batch=443351 checked=14450383912960 peak_steps=487 suspects=0 gpu=92% temp=60C elapsed=1.1
batch=443401 checked=14453739356160 peak_steps=487 suspects=0 gpu=91% temp=63C elapsed=2.1
batch=443451 checked=14457094799360 peak_steps=487 suspects=0 gpu=88% temp=64C elapsed=3.2
batch=443501 checked=14460450242560 peak_steps=487 suspects=0 gpu=89% temp=64C elapsed=4.2
batch=443551 checked=14463805685760 peak_steps=487 suspects=0 gpu=82% temp=65C elapsed=5.3
batch=443601 checked=14467161128960 peak_steps=487 suspects=0 gpu=90% temp=65C elapsed=6.4
batch=443651 checked=14470516572160 peak_steps=514 suspects=0 gpu=86% temp=65C elapsed=7.4
batch=443701 checked=14473872015360 peak_steps=514 suspects=0 gpu=86% temp=66C elapsed=8.5
batch=443751 checked=14477227458560 peak_steps=514 suspects=0 gpu=90% temp=66C elapsed=9.6
batch=443801 checked=14480582901760 peak_steps=514 suspects=0 gpu=86% temp=67C elapsed=10.7
batch=443851 checked=14483938344960 peak_steps=514 suspects=0 gpu=90% temp=67C elapsed=11.7
batch=443901 checked=14487293788160 peak_steps=514 suspects=0 gpu=91% temp=67C elapsed=12.8
batch=443951 checked=14490649231360 peak_steps=514 suspects=0 gpu=86% temp=67C elapsed=13.9
batch=444001 checked=14494004674560 peak_steps=514 suspects=0 gpu=85% temp=68C elapsed=14.9
batch=444051 checked=14497360117760 peak_steps=532 suspects=0 gpu=89% temp=68C elapsed=16.0
batch=444101 checked=14500715560960 peak_steps=532 suspects=0 gpu=90% temp=68C elapsed=17.1
batch=444151 checked=14504071004160 peak_steps=532 suspects=0 gpu=87% temp=69C elapsed=18.1
batch=444201 checked=14507426447360 peak_steps=532 suspects=0 gpu=91% temp=69C elapsed=19.2
batch=444251 checked=14510781890560 peak_steps=532 suspects=0 gpu=85% temp=69C elapsed=20.3
batch=444301 checked=14514137333760 peak_steps=532 suspects=0 gpu=84% temp=69C elapsed=21.3
batch=444351 checked=14517492776960 peak_steps=532 suspects=0 gpu=84% temp=69C elapsed=22.4
batch=444401 checked=14520848220160 peak_steps=532 suspects=0 gpu=87% temp=70C elapsed=23.5
batch=444451 checked=14524203663360 peak_steps=532 suspects=0 gpu=89% temp=70C elapsed=24.6
batch=444501 checked=14527559106560 peak_steps=532 suspects=0 gpu=90% temp=70C elapsed=25.6
batch=444551 checked=14530914549760 peak_steps=532 suspects=0 gpu=92% temp=70C elapsed=26.7
batch=444601 checked=14534269992960 peak_steps=532 suspects=0 gpu=84% temp=70C elapsed=27.8
batch=444651 checked=14537625436160 peak_steps=532 suspects=0 gpu=90% temp=70C elapsed=28.9
batch=444701 checked=14540980879360 peak_steps=559 suspects=0 gpu=83% temp=71C elapsed=29.9
batch=444751 checked=14544336322560 peak_steps=559 suspects=0 gpu=90% temp=71C elapsed=31.0
